plate_id,experiment,girlboss,seedling,genotype,ATP_conc,day,date_time,root
4_WT_controlb_m,4,M,19,WT,7.5,6,,
4_WT_controlb_m,4,M,20,WT,7.5,6,,
4_WT_2.5_m,4,M,1,WT,10,6,,
4_WT_2.5_m,4,M,2,WT,10,6,,
4_WT_2.5_m,4,M,3,WT,10,6,,
4_WT_2.5_m,4,M,4,WT,10,6,,
4_WT_2.5_m,4,M,5,WT,10,6,,
4_WT_2.5_m,4,M,6,WT,10,6,,
4_WT_2.5_m,4,M,7,WT,10,6,,
4_WT_2.5_m,4,M,8,WT,10,6,,
4_WT_2.5_m,4,M,9,WT,10,6,,
4_WT_2.5_m,4,M,10,WT,10,6,,
4_WT_2.5_m,4,M,11,WT,10,6,,
4_WT_2.5_m,4,M,12,WT,10,6,,
4_WT_2.5_m,4,M,13,WT,10,6,,
4_WT_2.5_m,4,M,14,WT,10,6,,
4_WT_2.5_m,4,M,15,WT,10,6,,
4_WT_2.5_m,4,M,16,WT,10,6,,
4_WT_2.5_m,4,M,17,WT,10,6,,
4_WT_2.5_m,4,M,18,WT,10,6,,
4_WT_2.5_m,4,M,19,WT,10,6,,
4_WT_2.5_m,4,M,20,WT,10,6,,
4_WT_2.5_m,4,M,21,WT,10,6,,
4_WT_2.5_m,4,M,22,WT,10,6,,
4_WT_controla_m,4,M,1,WT,0,7,11/12/2021 10:41,6.662
4_WT_controla_m,4,M,2,WT,0,7,11/12/2021 10:41,1.301
4_WT_controla_m,4,M,3,WT,0,7,11/12/2021 10:41,3.569
4_WT_controla_m,4,M,4,WT,0,7,11/12/2021 10:41,4.398
4_WT_controla_m,4,M,5,WT,0,7,11/12/2021 10:41,6.213
4_WT_controla_m,4,M,6,WT,0,7,11/12/2021 10:41,6.422
4_WT_controla_m,4,M,7,WT,0,7,11/12/2021 10:41,0.768
4_WT_controla_m,4,M,8,WT,0,7,11/12/2021 10:41,0.872
4_WT_controla_m,4,M,9,WT,0,7,11/12/2021 10:41,2.179
4_WT_controla_m,4,M,10,WT,0,7,11/12/2021 10:41,3.117
4_WT_controla_m,4,M,11,WT,0,7,11/12/2021 10:41,5.006
4_WT_controla_m,4,M,12,WT,0,7,11/12/2021 10:41,3.694
4_WT_controla_m,4,M,13,WT,0,7,11/12/2021 10:41,3.034
4_WT_controla_m,4,M,14,WT,0,7,11/12/2021 10:41,7.681
4_WT_controla_m,4,M,15,WT,0,7,11/12/2021 10:41,1.71
4_WT_controla_m,4,M,16,WT,0,7,11/12/2021 10:41,6.515
4_WT_controla_m,4,M,17,WT,0,7,11/12/2021 10:41,4.186
4_WT_controla_m,4,M,18,WT,0,7,11/12/2021 10:41,7.417
4_WT_controla_m,4,M,19,WT,0,7,11/12/2021 10:41,8.077
4_WT_controla_m,4,M,20,WT,0,7,11/12/2021 10:41,3.935
4_WT_controla_m,4,M,21,WT,0,7,11/12/2021 10:41,4.553
4_WT_controla_m,4,M,22,WT,0,7,11/12/2021 10:41,7.881
4_WT_controlb_m,4,M,1,WT,0,7,11/12/2021 10:41,8.747
4_WT_controlb_m,4,M,2,WT,0,7,11/12/2021 10:41,5.764
4_WT_controlb_m,4,M,3,WT,0,7,11/12/2021 10:41,7.073
4_WT_controlb_m,4,M,4,WT,0,7,11/12/2021 10:41,4.872
4_WT_controlb_m,4,M,5,WT,0,7,11/12/2021 10:41,9.121
4_WT_controlb_m,4,M,6,WT,0,7,11/12/2021 10:41,8.667
4_WT_controlb_m,4,M,7,WT,0,7,11/12/2021 10:41,4.399
4_WT_controlb_m,4,M,8,WT,0,7,11/12/2021 10:41,1.242
4_WT_controlb_m,4,M,9,WT,0,7,11/12/2021 10:41,8.97
4_WT_controlb_m,4,M,10,WT,0,7,11/12/2021 10:41,5.237
4_WT_controlb_m,4,M,11,WT,0,7,11/12/2021 10:41,7.636
4_WT_controlb_m,4,M,12,WT,0,7,11/12/2021 10:41,7.039
4_WT_controlb_m,4,M,13,WT,0,7,11/12/2021 10:41,7.112
4_WT_controlb_m,4,M,14,WT,0,7,11/12/2021 10:41,1.09
4_WT_controlb_m,4,M,15,WT,0,7,11/12/2021 10:41,4.363
4_WT_controlb_m,4,M,16,WT,0,7,11/12/2021 10:41,3.251
4_WT_controlb_m,4,M,17,WT,0,7,11/12/2021 10:41,4.451
4_WT_controlb_m,4,M,18,WT,0,7,11/12/2021 10:41,4.856
4_WT_controlb_m,4,M,19,WT,0,7,11/12/2021 10:41,1.249
4_WT_controlb_m,4,M,20,WT,0,7,11/12/2021 10:41,3.2
4_WT_controlb_m,4,M,21,WT,0,7,11/12/2021 10:41,4.125
4_WT_controlb_m,4,M,22,WT,0,7,11/12/2021 10:41,7.347
4_WT_controlb_m,4,M,23,WT,0,7,11/12/2021 10:41,0.658
4_WT_2.5_m,4,M,1,WT,2.5,7,11/12/2021 10:41,8.951
4_WT_2.5_m,4,M,2,WT,2.5,7,11/12/2021 10:41,7.69
4_WT_2.5_m,4,M,3,WT,2.5,7,11/12/2021 10:41,8.99
4_WT_2.5_m,4,M,4,WT,2.5,7,11/12/2021 10:41,0
4_WT_2.5_m,4,M,5,WT,2.5,7,11/12/2021 10:41,10.121
4_WT_2.5_m,4,M,6,WT,2.5,7,11/12/2021 10:41,1.017
4_WT_2.5_m,4,M,7,WT,2.5,7,11/12/2021 10:41,7.324
4_WT_2.5_m,4,M,8,WT,2.5,7,11/12/2021 10:41,8.748
4_WT_2.5_m,4,M,9,WT,2.5,7,11/12/2021 10:41,7.035
4_WT_2.5_m,4,M,10,WT,2.5,7,11/12/2021 10:41,8.623
4_WT_2.5_m,4,M,11,WT,2.5,7,11/12/2021 10:41,9.349
4_WT_2.5_m,4,M,12,WT,2.5,7,11/12/2021 10:41,5.153
4_WT_2.5_m,4,M,13,WT,2.5,7,11/12/2021 10:41,2.815
4_WT_2.5_m,4,M,14,WT,2.5,7,11/12/2021 10:41,4.285
4_WT_2.5_m,4,M,15,WT,2.5,7,11/12/2021 10:41,9.044
4_WT_2.5_m,4,M,16,WT,2.5,7,11/12/2021 10:41,10.482
4_WT_2.5_m,4,M,17,WT,2.5,7,11/12/2021 10:41,7.738
4_WT_2.5_m,4,M,18,WT,2.5,7,11/12/2021 10:41,8.966
4_WT_2.5_m,4,M,19,WT,2.5,7,11/12/2021 10:41,9.297
4_WT_5_m,4,M,1,WT,5,7,11/12/2021 10:41,6.576
4_WT_5_m,4,M,2,WT,5,7,11/12/2021 10:41,9.662
4_WT_5_m,4,M,3,WT,5,7,11/12/2021 10:41,7.772
4_WT_5_m,4,M,4,WT,5,7,11/12/2021 10:41,6.662
4_WT_5_m,4,M,5,WT,5,7,11/12/2021 10:41,6.093
4_WT_5_m,4,M,6,WT,5,7,11/12/2021 10:41,8.806
4_WT_5_m,4,M,7,WT,5,7,11/12/2021 10:41,11.569
4_WT_5_m,4,M,8,WT,5,7,11/12/2021 10:41,9.858
4_WT_5_m,4,M,9,WT,5,7,11/12/2021 10:41,7.17
4_WT_5_m,4,M,10,WT,5,7,11/12/2021 10:41,11.437
4_WT_5_m,4,M,11,WT,5,7,11/12/2021 10:41,10.605
4_WT_5_m,4,M,12,WT,5,7,11/12/2021 10:41,8.999
4_WT_5_m,4,M,13,WT,5,7,11/12/2021 10:41,8.134
4_WT_5_m,4,M,14,WT,5,7,11/12/2021 10:41,6.995
4_WT_5_m,4,M,15,WT,5,7,11/12/2021 10:41,9.756
4_WT_5_m,4,M,16,WT,5,7,11/12/2021 10:41,6.254
4_WT_5_m,4,M,17,WT,5,7,11/12/2021 10:41,5.144
4_WT_5_m,4,M,18,WT,5,7,11/12/2021 10:41,9.82
4_WT_5_m,4,M,19,WT,5,7,11/12/2021 10:41,0
4_WT_5_m,4,M,20,WT,5,7,11/12/2021 10:41,4.876
4_WT_5_m,4,M,21,WT,5,7,11/12/2021 10:41,9.47
4_WT_7.5_m,4,M,1,WT,7.5,7,11/12/2021 10:41,2.41
4_WT_7.5_m,4,M,2,WT,7.5,7,11/12/2021 10:41,6.174
4_WT_7.5_m,4,M,3,WT,7.5,7,11/12/2021 10:41,5.721
4_WT_7.5_m,4,M,4,WT,7.5,7,11/12/2021 10:41,7.136
4_WT_7.5_m,4,M,5,WT,7.5,7,11/12/2021 10:41,7.504
4_WT_7.5_m,4,M,6,WT,7.5,7,11/12/2021 10:41,7.069
4_WT_7.5_m,4,M,7,WT,7.5,7,11/12/2021 10:41,7.355
4_WT_7.5_m,4,M,8,WT,7.5,7,11/12/2021 10:41,3.824
4_WT_7.5_m,4,M,9,WT,7.5,7,11/12/2021 10:41,4.272
4_WT_7.5_m,4,M,10,WT,7.5,7,11/12/2021 10:41,2.599
4_WT_7.5_m,4,M,11,WT,7.5,7,11/12/2021 10:41,4.841
4_WT_7.5_m,4,M,12,WT,7.5,7,11/12/2021 10:41,5.886
4_WT_7.5_m,4,M,13,WT,7.5,7,11/12/2021 10:41,6.793
4_WT_7.5_m,4,M,14,WT,7.5,7,11/12/2021 10:41,6.031
4_WT_7.5_m,4,M,15,WT,7.5,7,11/12/2021 10:41,1.883
4_WT_7.5_m,4,M,16,WT,7.5,7,11/12/2021 10:41,3.663
4_WT_7.5_m,4,M,17,WT,7.5,7,11/12/2021 10:41,6.559
4_WT_7.5_m,4,M,18,WT,7.5,7,11/12/2021 10:41,7.811
4_WT_7.5_m,4,M,19,WT,7.5,7,11/12/2021 10:41,0.802
4_WT_10_m,4,M,1,WT,10,7,11/12/2021 10:41,7.358
4_WT_10_m,4,M,2,WT,10,7,11/12/2021 10:41,10.433
4_WT_10_m,4,M,3,WT,10,7,11/12/2021 10:41,12.447
4_WT_10_m,4,M,4,WT,10,7,11/12/2021 10:41,11.133
4_WT_10_m,4,M,5,WT,10,7,11/12/2021 10:41,10.466
4_WT_10_m,4,M,6,WT,10,7,11/12/2021 10:41,9.323
4_WT_10_m,4,M,7,WT,10,7,11/12/2021 10:41,12.985
4_WT_10_m,4,M,8,WT,10,7,11/12/2021 10:41,11.743
4_WT_10_m,4,M,9,WT,10,7,11/12/2021 10:41,6.916
4_WT_10_m,4,M,10,WT,10,7,11/12/2021 10:41,5.059
4_WT_10_m,4,M,11,WT,10,7,11/12/2021 10:41,7.647
4_WT_10_m,4,M,12,WT,10,7,11/12/2021 10:41,10.054
4_WT_10_m,4,M,13,WT,10,7,11/12/2021 10:41,9.836
4_WT_10_m,4,M,14,WT,10,7,11/12/2021 10:41,8.422
4_WT_10_m,4,M,15,WT,10,7,11/12/2021 10:41,12.221
4_WT_10_m,4,M,16,WT,10,7,11/12/2021 10:41,4.946
4_WT_10_m,4,M,17,WT,10,7,11/12/2021 10:41,9.895
4_WT_10_m,4,M,18,WT,10,7,11/12/2021 10:41,5.315
