plate_id,experiment,girlboss,seedling,genotype,ATP_conc,day,date_time,root
1_WT_controla_j,1,J,11,WT,0,7,11/23/2021 10:37:00 AM,5.111
1_WT_controla_j,1,J,12,WT,0,7,11/23/2021 10:37:00 AM,4.933
1_WT_controla_j,1,J,13,WT,0,7,11/23/2021 10:37:00 AM,11.06
1_WT_controla_j,1,J,14,WT,0,7,11/23/2021 10:37:00 AM,7.291
1_WT_controla_j,1,J,15,WT,0,7,11/23/2021 10:37:00 AM,9.77
1_WT_controla_j,1,J,16,WT,0,7,11/23/2021 10:37:00 AM,10.658
1_WT_controla_j,1,J,17,WT,0,7,11/23/2021 10:37:00 AM,14.525
1_WT_controla_j,1,J,18,WT,0,7,11/23/2021 10:37:00 AM,5.482
1_WT_controla_j,1,J,19,WT,0,7,11/23/2021 10:37:00 AM,13.804
1_WT_controla_j,1,J,20,WT,0,7,11/23/2021 10:37:00 AM,8.926
1_WT_controla_j,1,J,21,WT,0,7,11/23/2021 10:37:00 AM,11.702
1_WT_controlb_j,1,J,1,WT,0,7,11/23/2021 10:37:00 AM,9.127
1_WT_controlb_j,1,J,2,WT,0,7,11/23/2021 10:37:00 AM,6.372
1_WT_controlb_j,1,J,3,WT,0,7,11/23/2021 10:37:00 AM,7.732
1_WT_controlb_j,1,J,4,WT,0,7,11/23/2021 10:37:00 AM,7.964
1_WT_controlb_j,1,J,5,WT,0,7,11/23/2021 10:37:00 AM,5.723
1_WT_controlb_j,1,J,6,WT,0,7,11/23/2021 10:37:00 AM,2.999
1_WT_controlb_j,1,J,7,WT,0,7,11/23/2021 10:37:00 AM,4.61
1_WT_controlb_j,1,J,8,WT,0,7,11/23/2021 10:37:00 AM,6.25
1_WT_controlb_j,1,J,9,WT,0,7,11/23/2021 10:37:00 AM,3.824
1_WT_controlb_j,1,J,10,WT,0,7,11/23/2021 10:37:00 AM,7.665
1_WT_controlb_j,1,J,11,WT,0,7,11/23/2021 10:37:00 AM,9.666
1_WT_controlb_j,1,J,12,WT,0,7,11/23/2021 10:37:00 AM,5.768
1_WT_controlb_j,1,J,13,WT,0,7,11/23/2021 10:37:00 AM,3.401
1_WT_controlb_j,1,J,14,WT,0,7,11/23/2021 10:37:00 AM,4.766
1_WT_controlb_j,1,J,15,WT,0,7,11/23/2021 10:37:00 AM,4.662
1_WT_controlb_j,1,J,16,WT,0,7,11/23/2021 10:37:00 AM,4.632
1_WT_controlb_j,1,J,17,WT,0,7,11/23/2021 10:37:00 AM,8.236
1_WT_controlb_j,1,J,18,WT,0,7,11/23/2021 10:37:00 AM,5.757
1_WT_controlb_j,1,J,19,WT,0,7,11/23/2021 10:37:00 AM,8.295
1_WT_controlb_j,1,J,20,WT,0,7,11/23/2021 10:37:00 AM,6.341
1_WT_controlb_j,1,J,21,WT,0,7,11/23/2021 10:37:00 AM,8.296
1_WT_controlb_j,1,J,22,WT,0,7,11/23/2021 10:37:00 AM,8.598
1_WT_137.5_j,1,J,1,WT,137.5,7,11/23/2021 10:37:00 AM,1.815
1_WT_137.5_j,1,J,2,WT,137.5,7,11/23/2021 10:37:00 AM,6.04
1_WT_137.5_j,1,J,3,WT,137.5,7,11/23/2021 10:37:00 AM,1.34
1_WT_137.5_j,1,J,4,WT,137.5,7,11/23/2021 10:37:00 AM,4.942
1_WT_137.5_j,1,J,5,WT,137.5,7,11/23/2021 10:37:00 AM,7.527
1_WT_137.5_j,1,J,6,WT,137.5,7,11/23/2021 10:37:00 AM,6.63
1_WT_137.5_j,1,J,7,WT,137.5,7,11/23/2021 10:37:00 AM,8.543
1_WT_137.5_j,1,J,8,WT,137.5,7,11/23/2021 10:37:00 AM,10.032
1_WT_137.5_j,1,J,9,WT,137.5,7,11/23/2021 10:37:00 AM,7.085
1_WT_137.5_j,1,J,10,WT,137.5,7,11/23/2021 10:37:00 AM,0.548
1_WT_137.5_j,1,J,11,WT,137.5,7,11/23/2021 10:37:00 AM,6.419
1_WT_137.5_j,1,J,12,WT,137.5,7,11/23/2021 10:37:00 AM,6.416
1_WT_137.5_j,1,J,13,WT,137.5,7,11/23/2021 10:37:00 AM,6.583
1_WT_137.5_j,1,J,14,WT,137.5,7,11/23/2021 10:37:00 AM,2.486
1_WT_137.5_j,1,J,15,WT,137.5,7,11/23/2021 10:37:00 AM,6.331
1_WT_137.5_j,1,J,16,WT,137.5,7,11/23/2021 10:37:00 AM,5.537
1_WT_137.5_j,1,J,17,WT,137.5,7,11/23/2021 10:37:00 AM,6.814
1_WT_137.5_j,1,J,18,WT,137.5,7,11/23/2021 10:37:00 AM,6.194
1_KO_controla_j,1,J,1,KO,0,7,11/23/2021 10:37:00 AM,5.64
1_KO_controla_j,1,J,2,KO,0,7,11/23/2021 10:37:00 AM,2.414
1_KO_controla_j,1,J,3,KO,0,7,11/23/2021 10:37:00 AM,1.453
1_KO_controla_j,1,J,4,KO,0,7,11/23/2021 10:37:00 AM,4.882
1_KO_controla_j,1,J,5,KO,0,7,11/23/2021 10:37:00 AM,5.444
1_KO_controla_j,1,J,6,KO,0,7,11/23/2021 10:37:00 AM,3.246
1_KO_controla_j,1,J,7,KO,0,7,11/23/2021 10:37:00 AM,5.085
1_KO_controla_j,1,J,8,KO,0,7,11/23/2021 10:37:00 AM,5.394
1_KO_controla_j,1,J,9,KO,0,7,11/23/2021 10:37:00 AM,6.053
1_KO_controla_j,1,J,10,KO,0,7,11/23/2021 10:37:00 AM,5.759
1_KO_controla_j,1,J,11,KO,0,7,11/23/2021 10:37:00 AM,2.889
1_KO_controla_j,1,J,12,KO,0,7,11/23/2021 10:37:00 AM,6.117
1_KO_controla_j,1,J,13,KO,0,7,11/23/2021 10:37:00 AM,2.541
1_KO_controla_j,1,J,14,KO,0,7,11/23/2021 10:37:00 AM,4.404
1_KO_controla_j,1,J,15,KO,0,7,11/23/2021 10:37:00 AM,3.239
1_KO_controla_j,1,J,16,KO,0,7,11/23/2021 10:37:00 AM,5.891
1_KO_controla_j,1,J,17,KO,0,7,11/23/2021 10:37:00 AM,5.177
1_KO_controla_j,1,J,18,KO,0,7,11/23/2021 10:37:00 AM,3.238
1_KO_controla_j,1,J,19,KO,0,7,11/23/2021 10:37:00 AM,4.134
1_KO_controlb_j,1,J,1,KO,0,7,11/23/2021 10:37:00 AM,7.031
1_KO_controlb_j,1,J,2,KO,0,7,11/23/2021 10:37:00 AM,6.829
1_KO_controlb_j,1,J,3,KO,0,7,11/23/2021 10:37:00 AM,3.467
1_KO_controlb_j,1,J,4,KO,0,7,11/23/2021 10:37:00 AM,5.308
1_KO_controlb_j,1,J,5,KO,0,7,11/23/2021 10:37:00 AM,3.446
1_KO_controlb_j,1,J,6,KO,0,7,11/23/2021 10:37:00 AM,5.101
1_KO_controlb_j,1,J,7,KO,0,7,11/23/2021 10:37:00 AM,6.523
1_KO_controlb_j,1,J,8,KO,0,7,11/23/2021 10:37:00 AM,4.294
1_KO_controlb_j,1,J,9,KO,0,7,11/23/2021 10:37:00 AM,7.099
1_KO_controlb_j,1,J,10,KO,0,7,11/23/2021 10:37:00 AM,4.312
1_KO_controlb_j,1,J,11,KO,0,7,11/23/2021 10:37:00 AM,6.226
1_KO_controlb_j,1,J,12,KO,0,7,11/23/2021 10:37:00 AM,3.912
1_KO_controlb_j,1,J,13,KO,0,7,11/23/2021 10:37:00 AM,2.051
1_KO_controlb_j,1,J,14,KO,0,7,11/23/2021 10:37:00 AM,4.605
1_KO_controlb_j,1,J,15,KO,0,7,11/23/2021 10:37:00 AM,5.512
1_KO_controlb_j,1,J,16,KO,0,7,11/23/2021 10:37:00 AM,4.873
1_KO_controlb_j,1,J,17,KO,0,7,11/23/2021 10:37:00 AM,3.014
1_KO_controlb_j,1,J,18,KO,0,7,11/23/2021 10:37:00 AM,5.844
1_KO_controlb_j,1,J,19,KO,0,7,11/23/2021 10:37:00 AM,2.481
1_KO_137.5_j,1,J,1,KO,137.5,7,11/23/2021 10:37:00 AM,0.703
1_KO_137.5_j,1,J,2,KO,137.5,7,11/23/2021 10:37:00 AM,1.796
1_KO_137.5_j,1,J,3,KO,137.5,7,11/23/2021 10:37:00 AM,3.7
1_KO_137.5_j,1,J,4,KO,137.5,7,11/23/2021 10:37:00 AM,7.005
1_KO_137.5_j,1,J,5,KO,137.5,7,11/23/2021 10:37:00 AM,5.042
1_KO_137.5_j,1,J,6,KO,137.5,7,11/23/2021 10:37:00 AM,4.694
1_KO_137.5_j,1,J,7,KO,137.5,7,11/23/2021 10:37:00 AM,3.309
1_KO_137.5_j,1,J,8,KO,137.5,7,11/23/2021 10:37:00 AM,6.042
1_KO_137.5_j,1,J,9,KO,137.5,7,11/23/2021 10:37:00 AM,4.628
1_KO_137.5_j,1,J,10,KO,137.5,7,11/23/2021 10:37:00 AM,2.913
1_KO_137.5_j,1,J,11,KO,137.5,7,11/23/2021 10:37:00 AM,2.727
1_KO_137.5_j,1,J,12,KO,137.5,7,11/23/2021 10:37:00 AM,3.29
1_KO_137.5_j,1,J,13,KO,137.5,7,11/23/2021 10:37:00 AM,4.525
1_KO_137.5_j,1,J,14,KO,137.5,7,11/23/2021 10:37:00 AM,2.803
1_KO_137.5_j,1,J,15,KO,137.5,7,11/23/2021 10:37:00 AM,4.304
1_KO_137.5_j,1,J,16,KO,137.5,7,11/23/2021 10:37:00 AM,5.303
1_KO_137.5_j,1,J,17,KO,137.5,7,11/23/2021 10:37:00 AM,4.627
1_KO_137.5_j,1,J,18,KO,137.5,7,11/23/2021 10:37:00 AM,4.906
1_KO_137.5_j,1,J,19,KO,137.5,7,11/23/2021 10:37:00 AM,2.312
1_KO_137.5_j,1,J,20,KO,137.5,7,11/23/2021 10:37:00 AM,3.537
